SYMBOL,DATE,SPX YE15,SPX YE17,SPX 15-17,SEDOL,TICKER-REGION,PRICE YE15,PRICE YE17,RETURN 15-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
BLP5GX1,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BLP5GX,NAVI-US, 	11.33 , 	13.32 , 	0.18 , 	(0.12), 	23.37 ,Navient Corp,Navient Corporation,NAVI,NasdaqGS,Diversified Financials,United States and Canada,United States,,46.00000,38.00000,44.00000,54.00000,11.90000,28.25000,0.000000,59.48000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US63938C1080,@NA
2965107,20151231," 	2,063.4 "," 	2,673.6 ",0.30,296510,NDAQ-US, 	59.02 , 	76.83 , 	0.30 , 	0.01 , 	6.91 ,"Nasdaq, Inc.",Nasdaq Inc.,NDAQ,NasdaqGS,Diversified Financials,United States and Canada,United States,,56.00000,57.00000,61.00000,51.00000,62.83000,75.09000,52.79000,46.84000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US6311031081,@NA
2648668,20151231," 	2,063.4 "," 	2,673.6 ",0.30,264866,NTRS-US, 	72.83 , 	99.89 , 	0.37 , 	0.08 , 	9.76 ,Northern Trust Corporation,Northern Trust Corporation,NTRS,NasdaqGS,Diversified Financials,United States and Canada,United States,,78.00000,72.00000,77.00000,83.00000,99.26000,90.71000,96.28000,99.63000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6658591044,@NA
2718992,20151231," 	2,063.4 "," 	2,673.6 ",0.30,271899,RJF-US, 	58.44 , 	89.30 , 	0.53 , 	0.23 , 	11.56 ,"Raymond James Financial, Inc.",Raymond James Financial Inc.,RJF,NYSE,Diversified Financials,United States and Canada,United States,,48.00000,39.00000,50.00000,54.00000,23.79000,33.83000,3.720000,59.48000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7547301090,@NA
2779397,20151231," 	2,063.4 "," 	2,673.6 ",0.30,277939,SCHW-US, 	33.25 , 	51.37 , 	0.54 , 	0.25 , 	11.91 ,Charles Schwab Corporation,The Charles Schwab Corporation,SCHW,NYSE,Diversified Financials,United States and Canada,United States,,49.00000,36.00000,62.00000,47.00000,30.86000,23.42000,59.85000,21.93000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,US8085131055,@NA
2793610,20151231," 	2,063.4 "," 	2,673.6 ",0.30,279361,SEIC-US, 	52.82 , 	71.86 , 	0.36 , 	0.06 , 	26.52 ,SEI Investments Company,SEI Investments Co.,SEIC,NasdaqGS,Diversified Financials,United States and Canada,United States,,50.00000,38.00000,53.00000,55.00000,36.43000,28.25000,9.290000,62.83000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7841171033,@NA
2849234,20151231," 	2,063.4 "," 	2,673.6 ",0.30,284923,SF-US, 	43.29 , 	59.56 , 	0.38 , 	0.08 , 	8.18 ,Stifel Financial Corp.,Stifel Financial Corp.,SF,NYSE,Diversified Financials,United States and Canada,United States,,45.00000,32.00000,56.00000,46.00000,7.810000,0.370000,17.84000,15.99000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8606301021,@NA
2101967,20151231," 	2,063.4 "," 	2,673.6 ",0.30,210196,SLM-US, 	6.52 , 	11.30 , 	0.73 , 	0.44 , 	5.20 ,SLM Corp,SLM Corporation,SLM,NasdaqGS,Diversified Financials,United States and Canada,United States,,48.00000,33.00000,55.00000,54.00000,23.79000,7.430000,14.50000,59.48000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US78442P1066,@NA
2551443,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BYV232,SPGI-US, 	99.86 , 	169.40 , 	0.70 , 	0.40 , 	(32.76),"S&P Global, Inc.",McGraw Hill Financial Inc.,MHFI,NYSE,Diversified Financials,United States and Canada,United States,,73.00000,71.00000,70.00000,77.00000,95.17000,88.85000,86.25000,97.40000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,Category 1,Category 1,No Evidence of Controversy,US5806451093,@NA
2842040,20151231," 	2,063.4 "," 	2,673.6 ",0.30,284204,STT-US, 	66.57 , 	97.61 , 	0.47 , 	0.17 , 	9.72 ,State Street Corporation,State Street Corp.,STT,NYSE,Diversified Financials,United States and Canada,United States,,74.00000,79.00000,70.00000,73.00000,95.91000,96.65000,86.25000,93.68000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 2,Category 1,No Evidence of Controversy,Category 1,US8574771031,@NA
BP96PS6,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BP96PS,SYF-US, 	30.43 , 	38.61 , 	0.27 , 	(0.03), 	25.66 ,Synchrony Financial,Synchrony Financial,SYF,NYSE,Diversified Financials,United States and Canada,United States,,43.00000,33.00000,48.00000,48.00000,1.120000,7.430000,1.120000,27.88000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US87165B1035,@NA
2702337,20151231," 	2,063.4 "," 	2,673.6 ",0.30,270233,TROW-US, 	72.09 , 	104.93 , 	0.46 , 	0.16 , 	23.80 ,T. Rowe Price Group,T. Rowe Price Group Inc.,TROW,NasdaqGS,Diversified Financials,United States and Canada,United States,,65.00000,58.00000,70.00000,66.00000,83.64000,76.95000,86.25000,85.13000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US74144T1088,@NA
BKWQ2N2,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BKWQ2N,VOYA-US, 	37.27 , 	49.47 , 	0.33 , 	0.03 , 	15.65 ,"Voya Financial, Inc.",Voya Financial Inc.,VOYA,NYSE,Diversified Financials,United States and Canada,United States,,57.00000,45.00000,69.00000,55.00000,64.68000,55.02000,83.64000,62.83000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US9290891004,@NA
2156503,20151231," 	2,063.4 "," 	2,673.6 ",0.30,215650,WDR-US, 	28.57 , 	22.34 , 	(0.22), 	(0.51), 	42.53 ,"Waddell & Reed Financial, Inc. Class A",Waddell & Reed Financial Inc.,WDR,NYSE,Diversified Financials,United States and Canada,United States,,49.00000,41.00000,53.00000,52.00000,30.86000,39.41000,9.290000,50.56000,0.300000,0.350000,0.350000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9300591008,@NA
2021805,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BYNF41,AA-US, 	22.32 , 	53.87 , 	1.41 , 	1.12 , 	2.34 ,Alcoa Corp.,Alcoa Inc.,AA,NYSE,Diversified Metals,United States and Canada,United States,,73.00000,63.00000,79.00000,76.00000,80.52000,67.53000,94.81000,74.03000,0.350000,0.400000,0.250000,Category 3,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,No Evidence of Controversy,US0138171014,@NA
2202763,20151231," 	2,063.4 "," 	2,673.6 ",0.30,220276,CMP-US, 	75.81 , 	72.25 , 	(0.05), 	(0.34), 	35.83 ,"Compass Minerals International, Inc.",Compass Minerals International Inc.,CMP,NYSE,Diversified Metals,United States and Canada,United States,,48.00000,41.00000,50.00000,56.00000,20.78000,16.88000,32.47000,27.27000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US20451N1019,@NA
2352118,20151231," 	2,063.4 "," 	2,673.6 ",0.30,235211,FCX-US, 	6.77 , 	18.96 , 	1.80 , 	1.50 , 	(6.69),"Freeport-McMoRan, Inc.",Freeport-McMoRan Inc.,FCX,NYSE,Diversified Metals,United States and Canada,United States,,70.00000,54.00000,74.00000,86.00000,76.62000,44.16000,88.31000,89.61000,0.350000,0.400000,0.250000,Category 5,No Evidence of Controversy,No Evidence of Controversy,Category 4,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,US35671D8570,@NA
B458HM7,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B458HM,MCPIQ-US, 	0.03 ,, 	(1.00), 	(1.30), 	(56.41),Neo Performance Materials,Molycorp Inc.,@NA,OTCPK,Diversified Metals,United States and Canada,United States,,52.00000,51.00000,44.00000,64.00000,32.47000,35.06000,12.99000,55.84000,0.350000,0.400000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US6087531090,@NA
2823777,20151231," 	2,063.4 "," 	2,673.6 ",0.30,282377,SCCO-US, 	26.34 , 	47.45 , 	0.80 , 	0.51 , 	23.51 ,Southern Copper Corporation,Southern Copper Corporation,SCCO,NYSE,Diversified Metals,United States and Canada,United States,,42.00000,35.00000,41.00000,52.00000,1.300000,3.900000,3.900000,19.48000,0.350000,0.400000,0.250000,Category 4,No Evidence of Controversy,No Evidence of Controversy,Category 5,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,Category 2,No Evidence of Controversy,US84265V1052,@NA
2439806,20151231," 	2,063.4 "," 	2,673.6 ",0.30,243980,TCM-CA, 	0.28 ,, 	(1.00), 	(1.30), 	(12.45),Thompson Creek Metals Company Inc.,Thompson Creek Metals Company Inc.,TCM,TSX,Diversified Metals,United States and Canada,United States,,57.00000,55.00000,52.00000,67.00000,46.75000,49.35000,37.66000,59.74000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,CA8847681027,@NA
2089212,20151231," 	2,063.4 "," 	2,673.6 ",0.30,208921,AME-US, 	54.18 , 	72.47 , 	0.34 , 	0.04 , 	18.33 ,"AMETEK, Inc.",AMETEK Inc.,AME,NYSE,Electrical Equipment,United States and Canada,United States,,50.00000,46.00000,48.00000,61.00000,14.75000,22.95000,13.11000,39.34000,0.400000,0.350000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0311001004,@NA
2818461,20151231," 	2,063.4 "," 	2,673.6 ",0.30,281846,AYI-US, 	235.93 , 	176.00 , 	(0.25), 	(0.55), 	17.52 ,"Acuity Brands, Inc.",Acuity Brands Inc.,AYI,NYSE,Electrical Equipment,United States and Canada,United States,,50.00000,44.00000,45.00000,64.00000,14.75000,16.39000,3.280000,50.82000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US00508Y1029,@NA
2369851,20151231," 	2,063.4 "," 	2,673.6 ",0.30,236985,BGC-US, 	13.65 , 	29.60 , 	1.17 , 	0.87 , 	(72.46),General Cable Corporation,General Cable Corporation,BGC,NYSE,Electrical Equipment,United States and Canada,United States,,57.00000,47.00000,54.00000,78.00000,44.26000,29.51000,40.98000,95.08000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US3693001089,@NA
BZ0W624,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZ0W62,BWXT-US, 	32.19 , 	60.49 , 	0.88 , 	0.58 , 	2.72 ,"BWX Technologies, Inc.",BWX Technologies Inc.,BWXT,NYSE,Electrical Equipment,United States and Canada,United States,,50.00000,39.00000,51.00000,66.00000,14.75000,4.920000,21.31000,59.02000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US05605H1005,@NA
2313405,20151231," 	2,063.4 "," 	2,673.6 ",0.30,231340,EMR-US, 	48.53 , 	69.69 , 	0.44 , 	0.14 , 	27.66 ,Emerson Electric Co.,Emerson Electric Co.,EMR,NYSE,Electrical Equipment,United States and Canada,United States,,62.00000,64.00000,63.00000,60.00000,65.57000,65.57000,70.49000,37.70000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US2910111044,@NA
BDFG6S3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BDFG6S,HUBB-US, 	103.30 , 	135.34 , 	0.31 , 	0.01 , 	16.92 ,Hubbell Incorporated Class B,Hubbell Incorporated,HUBB,NYSE,Electrical Equipment,United States and Canada,United States,,52.00000,46.00000,50.00000,66.00000,27.87000,22.95000,19.67000,59.02000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US4435106079,@NA
BYT2178,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BYT217,OPTT-US, 	2.27 , 	1.10 , 	(0.52), 	(0.81), 	(59.39),"Ocean Power Technologies, Inc.",Ocean Power Technologies Inc.,OPTT,NasdaqCM,Electrical Equipment,United States and Canada,United States,,49.00000,47.00000,47.00000,56.00000,8.200000,29.51000,8.200000,13.11000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6748704078,@NA
2730082,20151231," 	2,063.4 "," 	2,673.6 ",0.30,273008,RBC-US, 	58.64 , 	76.60 , 	0.31 , 	0.01 , 	1.55 ,Regal Beloit Corp,Regal Beloit Corporation,RBC,NYSE,Electrical Equipment,United States and Canada,United States,,59.00000,51.00000,62.00000,68.00000,55.74000,36.07000,67.21000,73.77000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7587501039,@NA
2754060,20151231," 	2,063.4 "," 	2,673.6 ",0.30,275406,ROK-US, 	103.98 , 	196.35 , 	0.89 , 	0.59 , 	33.65 ,"Rockwell Automation, Inc.",Rockwell Automation Inc.,ROK,NYSE,Electrical Equipment,United States and Canada,United States,,70.00000,62.00000,79.00000,71.00000,78.69000,62.30000,95.08000,80.33000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7739031091,@NA
2749602,20151231," 	2,063.4 "," 	2,673.6 ",0.30,274960,ROP-US, 	190.58 , 	259.00 , 	0.36 , 	0.06 , 	14.41 ,"Roper Technologies, Inc.",Roper Technologies Inc.,ROP,NYSE,Electrical Equipment,United States and Canada,United States,,54.00000,52.00000,51.00000,63.00000,34.43000,39.34000,21.31000,44.26000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7766961061,@NA
BYRGSX7,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BYRGSX,AROC-US, 	7.21 , 	10.50 , 	0.46 , 	0.16 , 	(2.69),Archrock Inc.,Archrock Inc.,AROC,NYSE,Energy Services,United States and Canada,United States,,61.00000,47.00000,70.00000,73.00000,58.67000,6.670000,76.00000,80.00000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US03957W1062,@NA
2062440,20151231," 	2,063.4 "," 	2,673.6 ",0.30,206244,ATW-US, 	10.12 ,, 	(1.00), 	(1.30), 	15.72 ,"Atwood Oceanics, Inc.",Atwood Oceanics Inc.,ATW,NYSE,Energy Services,United States and Canada,United States,,56.00000,53.00000,50.00000,69.00000,26.67000,33.33000,6.670000,62.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0500951084,@NA
2072085,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BDHLTQ,BHGE-US, 	45.76 , 	31.64 , 	(0.31), 	(0.60), 	9.46 ,"Baker Hughes, a GE Company Class A",Baker Hughes Incorporated,BHI,NYSE,Energy Services,United States and Canada,United States,,73.00000,75.00000,74.00000,70.00000,93.33000,93.33000,88.00000,70.67000,0.400000,0.350000,0.250000,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0572241075,@NA
